Gene,OnsetIndex,Rank,Percentile,Phase
ENSG00000136950.13,0,1,0.0,Phase I
ENSG00000119414.11,0,1,0.0,Phase I
ENSG00000044574.8,0,1,0.0,Phase I
ENSG00000119487.17,0,1,0.0,Phase I
ENSG00000177125.5,0,1,0.0,Phase I
ENSG00000197958.13,0,1,0.0,Phase I
ENSG00000148356.13,0,1,0.0,Phase I
ENSG00000136807.13,0,1,0.0,Phase I
ENSG00000167106.12,0,1,0.0,Phase I
ENSG00000148334.15,0,1,0.0,Phase I
ENSG00000148346.12,0,1,0.0,Phase I
ENSG00000106976.20,3,2996,85.89045024376254,Phase II
ENSG00000167123.19,13,3192,91.5113277889303,Phase III
ENSG00000197694.15,0,1,0.0,Phase I
ENSG00000095319.14,0,1,0.0,Phase I
ENSG00000148331.12,0,1,0.0,Phase I
ENSG00000148344.11,2,2968,85.08746773731,Phase II
ENSG00000136878.13,0,1,0.0,Phase I
ENSG00000097007.18,0,1,0.0,Phase I
ENSG00000126883.17,0,1,0.0,Phase I
ENSG00000107263.18,0,1,0.0,Phase I
ENSG00000148303.17,0,1,0.0,Phase I
ENSG00000148248.14,0,1,0.0,Phase I
ENSG00000160293.17,0,1,0.0,Phase I
ENSG00000186350.11,0,1,0.0,Phase I
ENSG00000085265.11,0,1,0.0,Phase I
ENSG00000130560.8,0,1,0.0,Phase I
ENSG00000238227.8,0,1,0.0,Phase I
ENSG00000187796.14,0,1,0.0,Phase I
ENSG00000165689.17,0,1,0.0,Phase I
ENSG00000148400.11,0,1,0.0,Phase I
ENSG00000172889.16,3,2996,85.89045024376254,Phase II
ENSG00000169692.13,0,1,0.0,Phase I
ENSG00000054148.17,0,1,0.0,Phase I
ENSG00000127191.18,0,1,0.0,Phase I
ENSG00000159069.14,0,1,0.0,Phase I
ENSG00000180549.7,0,1,0.0,Phase I
ENSG00000107281.10,63,3474,99.59850874677372,Phase IV
ENSG00000176978.14,0,1,0.0,Phase I
ENSG00000176248.9,0,1,0.0,Phase I
ENSG00000188229.6,0,1,0.0,Phase I
ENSG00000015171.19,0,1,0.0,Phase I
ENSG00000067082.15,0,1,0.0,Phase I
ENSG00000187134.14,25,3359,96.30054488098652,Phase IV
ENSG00000196372.13,1,2950,84.57126469744767,Phase II
ENSG00000057608.17,0,1,0.0,Phase I
ENSG00000134470.21,0,1,0.0,Phase I
ENSG00000134460.17,0,1,0.0,Phase I
ENSG00000065675.14,0,1,0.0,Phase I
ENSG00000107485.17,0,1,0.0,Phase I
ENSG00000065665.21,0,1,0.0,Phase I
ENSG00000183049.12,0,1,0.0,Phase I
ENSG00000151468.11,8,3128,89.67593920275309,Phase III
ENSG00000123240.17,0,1,0.0,Phase I
ENSG00000077943.8,12,3162,90.65098938915972,Phase III
ENSG00000026025.16,0,1,0.0,Phase I
ENSG00000136738.15,0,1,0.0,Phase I
ENSG00000260314.3,3,2996,85.89045024376254,Phase II
ENSG00000148444.16,0,1,0.0,Phase I
ENSG00000136754.17,0,1,0.0,Phase I
ENSG00000107890.16,0,1,0.0,Phase I
ENSG00000099246.16,0,1,0.0,Phase I
ENSG00000197321.14,0,1,0.0,Phase I
ENSG00000107968.10,0,1,0.0,Phase I
ENSG00000148516.21,0,1,0.0,Phase I
ENSG00000170759.11,0,1,0.0,Phase I
ENSG00000150093.19,0,1,0.0,Phase I
ENSG00000108094.14,0,1,0.0,Phase I
ENSG00000165731.19,11,3155,90.4502437625466,Phase III
ENSG00000169813.16,0,1,0.0,Phase I
ENSG00000012779.11,0,1,0.0,Phase I
ENSG00000172661.18,0,1,0.0,Phase I
ENSG00000204179.10,4,3014,86.40665328362489,Phase II
ENSG00000107643.16,0,1,0.0,Phase I
ENSG00000188611.14,9,3145,90.1634642959564,Phase III
ENSG00000185532.17,2,2968,85.08746773731,Phase II
ENSG00000072401.15,0,1,0.0,Phase I
ENSG00000151150.22,0,1,0.0,Phase I
ENSG00000170312.15,0,1,0.0,Phase I
ENSG00000182010.11,0,1,0.0,Phase I
ENSG00000122877.16,5,3079,88.27071981646114,Phase II
ENSG00000183230.17,17,3246,93.05993690851734,Phase III
ENSG00000096717.12,0,1,0.0,Phase I
ENSG00000148634.15,0,1,0.0,Phase I
ENSG00000165732.13,0,1,0.0,Phase I
ENSG00000122862.5,0,1,0.0,Phase I
ENSG00000042286.15,0,1,0.0,Phase I
ENSG00000180644.8,0,1,0.0,Phase I
ENSG00000107736.20,0,1,0.0,Phase I
ENSG00000107738.20,0,1,0.0,Phase I
ENSG00000168209.5,0,1,0.0,Phase I
ENSG00000107758.15,0,1,0.0,Phase I
ENSG00000176986.16,0,1,0.0,Phase I
ENSG00000148660.20,0,1,0.0,Phase I
ENSG00000122861.16,2,2968,85.08746773731,Phase II
ENSG00000035403.17,0,1,0.0,Phase I
ENSG00000151208.17,1,2950,84.57126469744767,Phase II
ENSG00000148606.13,0,1,0.0,Phase I
ENSG00000138326.19,0,1,0.0,Phase I
ENSG00000108175.17,0,1,0.0,Phase I
ENSG00000122378.14,0,1,0.0,Phase I
ENSG00000108219.15,0,1,0.0,Phase I
ENSG00000062650.19,0,1,0.0,Phase I
ENSG00000107779.13,0,1,0.0,Phase I
ENSG00000173269.14,4,3014,86.40665328362489,Phase II
ENSG00000122376.11,0,1,0.0,Phase I
ENSG00000171862.11,0,1,0.0,Phase I
ENSG00000026103.22,0,1,0.0,Phase I
ENSG00000119922.10,0,1,0.0,Phase I
ENSG00000119917.14,0,1,0.0,Phase I
ENSG00000204010.3,0,1,0.0,Phase I
ENSG00000185745.10,0,1,0.0,Phase I
ENSG00000152778.9,0,1,0.0,Phase I
ENSG00000138182.14,0,1,0.0,Phase I
ENSG00000148680.16,16,3231,92.62976770863206,Phase III
ENSG00000165338.16,0,1,0.0,Phase I
ENSG00000138160.6,0,1,0.0,Phase I
ENSG00000152804.11,0,1,0.0,Phase I
ENSG00000138190.16,0,1,0.0,Phase I
ENSG00000187553.9,24,3358,96.2718669343275,Phase IV
ENSG00000138180.15,0,1,0.0,Phase I
ENSG00000119969.15,0,1,0.0,Phase I
ENSG00000138185.20,0,1,0.0,Phase I
ENSG00000095585.16,0,1,0.0,Phase I
ENSG00000155629.15,0,1,0.0,Phase I
ENSG00000187122.17,28,3401,97.50501864066533,Phase IV
ENSG00000213341.11,0,1,0.0,Phase I
ENSG00000166167.18,0,1,0.0,Phase I
ENSG00000107829.14,0,1,0.0,Phase I
ENSG00000166197.16,0,1,0.0,Phase I
ENSG00000077150.19,0,1,0.0,Phase I
ENSG00000107872.12,18,3289,94.29308861485518,Phase IV
ENSG00000107874.11,0,1,0.0,Phase I
ENSG00000138107.13,0,1,0.0,Phase I
ENSG00000171206.14,0,1,0.0,Phase I
ENSG00000138175.9,0,1,0.0,Phase I
ENSG00000076685.18,0,1,0.0,Phase I
ENSG00000148834.13,0,1,0.0,Phase I
ENSG00000108055.9,0,1,0.0,Phase I
ENSG00000150593.18,0,1,0.0,Phase I
ENSG00000150594.6,49,3454,99.02494981359334,Phase IV
ENSG00000197142.10,0,1,0.0,Phase I
ENSG00000148737.17,0,1,0.0,Phase I
ENSG00000165806.19,0,1,0.0,Phase I
ENSG00000043591.5,12,3162,90.65098938915972,Phase III
ENSG00000169129.15,0,1,0.0,Phase I
ENSG00000187164.20,1,2950,84.57126469744767,Phase II
ENSG00000165672.7,0,1,0.0,Phase I
ENSG00000107679.14,0,1,0.0,Phase I
ENSG00000175029.17,0,1,0.0,Phase I
ENSG00000150760.12,13,3192,91.5113277889303,Phase III
ENSG00000176171.11,0,1,0.0,Phase I
ENSG00000151651.16,0,1,0.0,Phase I
ENSG00000214279.13,39,3428,98.27932320045883,Phase IV
ENSG00000185627.18,0,1,0.0,Phase I
ENSG00000174885.12,0,1,0.0,Phase I
ENSG00000185201.16,0,1,0.0,Phase I
ENSG00000185885.16,0,1,0.0,Phase I
ENSG00000142089.16,0,1,0.0,Phase I
ENSG00000185187.13,0,1,0.0,Phase I
ENSG00000174775.17,0,1,0.0,Phase I
ENSG00000185507.20,0,1,0.0,Phase I
ENSG00000177156.11,0,1,0.0,Phase I
ENSG00000177595.18,16,3231,92.62976770863206,Phase III
ENSG00000177600.9,0,1,0.0,Phase I
ENSG00000177700.6,0,1,0.0,Phase I
ENSG00000177830.17,0,1,0.0,Phase I
ENSG00000183020.13,0,1,0.0,Phase I
ENSG00000078902.16,0,1,0.0,Phase I
ENSG00000117984.14,0,1,0.0,Phase I
ENSG00000130592.15,0,1,0.0,Phase I
ENSG00000167244.20,7,3113,89.2457700028678,Phase II
ENSG00000064201.15,0,1,0.0,Phase I
ENSG00000110651.11,0,1,0.0,Phase I
ENSG00000110713.17,0,1,0.0,Phase I
ENSG00000177105.10,0,1,0.0,Phase I
ENSG00000167323.11,0,1,0.0,Phase I
ENSG00000132109.10,0,1,0.0,Phase I
ENSG00000167333.13,0,1,0.0,Phase I
ENSG00000121236.21,8,3128,89.67593920275309,Phase III
ENSG00000258588.3,0,1,0.0,Phase I
ENSG00000258659.6,0,1,0.0,Phase I
ENSG00000132256.18,0,1,0.0,Phase I
ENSG00000132274.16,0,1,0.0,Phase I
ENSG00000166311.10,0,1,0.0,Phase I
ENSG00000110171.20,0,1,0.0,Phase I
ENSG00000166333.13,0,1,0.0,Phase I
ENSG00000166341.8,0,1,0.0,Phase I
ENSG00000166441.13,0,1,0.0,Phase I
ENSG00000175348.11,0,1,0.0,Phase I
ENSG00000166471.11,0,1,0.0,Phase I
ENSG00000148926.10,0,1,0.0,Phase I
ENSG00000133805.15,0,1,0.0,Phase I
ENSG00000133800.8,2,2968,85.08746773731,Phase II
ENSG00000198730.9,0,1,0.0,Phase I
ENSG00000110321.17,0,1,0.0,Phase I
ENSG00000133794.17,0,1,0.0,Phase I
ENSG00000129083.12,0,1,0.0,Phase I
ENSG00000129084.17,0,1,0.0,Phase I
ENSG00000110700.7,0,1,0.0,Phase I
ENSG00000188211.8,0,1,0.0,Phase I
ENSG00000110768.12,0,1,0.0,Phase I
ENSG00000074319.13,0,1,0.0,Phase I
ENSG00000177054.14,0,1,0.0,Phase I
ENSG00000129173.13,0,1,0.0,Phase I
ENSG00000198168.9,0,1,0.0,Phase I
ENSG00000205213.14,17,3246,93.05993690851734,Phase III
ENSG00000121621.7,0,1,0.0,Phase I
ENSG00000170959.14,4,3014,86.40665328362489,Phase II
ENSG00000085063.16,0,1,0.0,Phase I
ENSG00000110429.14,0,1,0.0,Phase I
ENSG00000026508.18,0,1,0.0,Phase I
ENSG00000166326.7,0,1,0.0,Phase I
ENSG00000110442.12,0,1,0.0,Phase I
ENSG00000175104.15,0,1,0.0,Phase I
ENSG00000166349.9,18,3289,94.29308861485518,Phase IV
ENSG00000157613.10,12,3162,90.65098938915972,Phase III
ENSG00000149091.15,0,1,0.0,Phase I
ENSG00000110492.15,12,3162,90.65098938915972,Phase III
ENSG00000110497.14,0,1,0.0,Phase I
ENSG00000025434.19,0,1,0.0,Phase I
ENSG00000066336.11,0,1,0.0,Phase I
ENSG00000165915.14,0,1,0.0,Phase I
ENSG00000165916.8,0,1,0.0,Phase I
ENSG00000149187.18,0,1,0.0,Phase I
ENSG00000030066.13,0,1,0.0,Phase I
ENSG00000149177.13,0,1,0.0,Phase I
ENSG00000156587.16,0,1,0.0,Phase I
ENSG00000149131.15,0,1,0.0,Phase I
ENSG00000156599.11,0,1,0.0,Phase I
ENSG00000198561.13,0,1,0.0,Phase I
ENSG00000110031.12,0,1,0.0,Phase I
ENSG00000186660.15,0,1,0.0,Phase I
ENSG00000242689.3,0,1,0.0,Phase I
ENSG00000166801.15,0,1,0.0,Phase I
ENSG00000110042.8,0,1,0.0,Phase I
ENSG00000197629.5,0,1,0.0,Phase I
ENSG00000166900.17,0,1,0.0,Phase I
ENSG00000134827.8,0,1,0.0,Phase I
ENSG00000149516.14,0,1,0.0,Phase I
ENSG00000149534.9,39,3428,98.27932320045883,Phase IV
ENSG00000156738.17,0,1,0.0,Phase I
ENSG00000013725.14,0,1,0.0,Phase I
ENSG00000167986.13,0,1,0.0,Phase I
ENSG00000149476.15,0,1,0.0,Phase I
ENSG00000134780.10,7,3113,89.2457700028678,Phase II
ENSG00000167996.16,0,1,0.0,Phase I
ENSG00000149503.13,0,1,0.0,Phase I
ENSG00000168000.14,0,1,0.0,Phase I
ENSG00000168002.12,0,1,0.0,Phase I
ENSG00000185475.11,0,1,0.0,Phase I
ENSG00000149781.12,0,1,0.0,Phase I
ENSG00000173511.9,0,1,0.0,Phase I
ENSG00000149782.11,0,1,0.0,Phase I
ENSG00000002330.13,0,1,0.0,Phase I
ENSG00000173264.14,0,1,0.0,Phase I
ENSG00000126432.14,0,1,0.0,Phase I
ENSG00000168071.22,0,1,0.0,Phase I
ENSG00000162302.13,0,1,0.0,Phase I
ENSG00000068831.19,0,1,0.0,Phase I
ENSG00000133895.14,0,1,0.0,Phase I
ENSG00000068971.14,0,1,0.0,Phase I
ENSG00000168062.10,0,1,0.0,Phase I
ENSG00000149806.11,0,1,0.0,Phase I
ENSG00000162298.18,0,1,0.0,Phase I
ENSG00000014216.15,0,1,0.0,Phase I
ENSG00000126391.14,0,1,0.0,Phase I
ENSG00000213445.10,0,1,0.0,Phase I
ENSG00000173039.19,0,1,0.0,Phase I
ENSG00000172977.13,0,1,0.0,Phase I
ENSG00000172757.13,0,1,0.0,Phase I
ENSG00000175602.3,84,3484,99.88528821336392,Phase IV
ENSG00000175467.15,0,1,0.0,Phase I
ENSG00000175334.8,0,1,0.0,Phase I
ENSG00000174744.14,0,1,0.0,Phase I
ENSG00000174516.15,0,1,0.0,Phase I
ENSG00000174080.11,56,3463,99.28305133352453,Phase IV
ENSG00000173898.13,4,3014,86.40665328362489,Phase II
ENSG00000175505.11,16,3231,92.62976770863206,Phase III
ENSG00000172531.15,0,1,0.0,Phase I
ENSG00000175463.11,0,1,0.0,Phase I
ENSG00000084207.16,0,1,0.0,Phase I
ENSG00000110057.8,0,1,0.0,Phase I
ENSG00000006534.16,0,1,0.0,Phase I
ENSG00000110719.10,0,1,0.0,Phase I
ENSG00000110066.15,0,1,0.0,Phase I
ENSG00000162337.12,95,3486,99.94264410668195,Phase IV
ENSG00000110090.13,0,1,0.0,Phase I
ENSG00000162341.17,0,1,0.0,Phase I
ENSG00000110092.3,4,3014,86.40665328362489,Phase II
ENSG00000168040.4,0,1,0.0,Phase I
ENSG00000085733.16,0,1,0.0,Phase I
ENSG00000137496.17,0,1,0.0,Phase I
ENSG00000149357.10,0,1,0.0,Phase I
ENSG00000110203.9,0,1,0.0,Phase I
ENSG00000165457.14,2,2968,85.08746773731,Phase II
ENSG00000165458.14,0,1,0.0,Phase I
ENSG00000162129.13,0,1,0.0,Phase I
ENSG00000186642.16,0,1,0.0,Phase I
ENSG00000175591.11,0,1,0.0,Phase I
ENSG00000054967.13,0,1,0.0,Phase I
ENSG00000175582.19,0,1,0.0,Phase I
ENSG00000175567.9,0,1,0.0,Phase I
ENSG00000137486.17,0,1,0.0,Phase I
ENSG00000149273.15,0,1,0.0,Phase I
ENSG00000198382.9,0,1,0.0,Phase I
ENSG00000149269.9,0,1,0.0,Phase I
ENSG00000048649.13,0,1,0.0,Phase I
ENSG00000151366.13,0,1,0.0,Phase I
ENSG00000033327.13,0,1,0.0,Phase I
ENSG00000137509.11,0,1,0.0,Phase I
ENSG00000137494.13,0,1,0.0,Phase I
ENSG00000109861.16,0,1,0.0,Phase I
ENSG00000110218.9,0,1,0.0,Phase I
ENSG00000020922.12,0,1,0.0,Phase I
ENSG00000196371.3,0,1,0.0,Phase I
ENSG00000023445.14,0,1,0.0,Phase I
ENSG00000110330.8,0,1,0.0,Phase I
ENSG00000118113.12,0,1,0.0,Phase I
ENSG00000196611.5,2,2968,85.08746773731,Phase II
ENSG00000196954.14,0,1,0.0,Phase I
ENSG00000137752.24,0,1,0.0,Phase I
ENSG00000204397.7,0,1,0.0,Phase I
ENSG00000255221.3,0,1,0.0,Phase I
ENSG00000166266.14,0,1,0.0,Phase I
ENSG00000149311.18,0,1,0.0,Phase I
ENSG00000110777.12,0,1,0.0,Phase I
ENSG00000137713.15,0,1,0.0,Phase I
ENSG00000150782.12,0,1,0.0,Phase I
ENSG00000149294.16,0,1,0.0,Phase I
ENSG00000109906.13,0,1,0.0,Phase I
ENSG00000182985.17,60,3470,99.48379696013764,Phase IV
ENSG00000168092.14,0,1,0.0,Phase I
ENSG00000110324.10,0,1,0.0,Phase I
ENSG00000137648.17,21,3354,96.15715514769144,Phase IV
ENSG00000160593.18,0,1,0.0,Phase I
ENSG00000198851.9,0,1,0.0,Phase I
ENSG00000167286.9,0,1,0.0,Phase I
ENSG00000160654.10,0,1,0.0,Phase I
ENSG00000110344.9,0,1,0.0,Phase I
ENSG00000160683.4,0,1,0.0,Phase I
ENSG00000118181.11,0,1,0.0,Phase I
ENSG00000160703.16,0,1,0.0,Phase I
ENSG00000110395.6,0,1,0.0,Phase I
ENSG00000173456.4,0,1,0.0,Phase I
ENSG00000137642.13,0,1,0.0,Phase I
ENSG00000154127.10,0,1,0.0,Phase I
ENSG00000109943.9,0,1,0.0,Phase I
ENSG00000109971.14,0,1,0.0,Phase I
ENSG00000149564.12,0,1,0.0,Phase I
ENSG00000149554.12,0,1,0.0,Phase I
ENSG00000150455.13,0,1,0.0,Phase I
ENSG00000110080.18,0,1,0.0,Phase I
ENSG00000134954.14,0,1,0.0,Phase I
ENSG00000084234.17,0,1,0.0,Phase I
ENSG00000166086.12,0,1,0.0,Phase I
ENSG00000060237.17,0,1,0.0,Phase I
ENSG00000082805.20,0,1,0.0,Phase I
ENSG00000111186.13,3,2996,85.89045024376254,Phase II
ENSG00000171823.7,0,1,0.0,Phase I
ENSG00000006831.10,0,1,0.0,Phase I
ENSG00000130038.9,0,1,0.0,Phase I
ENSG00000118971.8,0,1,0.0,Phase I
ENSG00000010278.14,0,1,0.0,Phase I
ENSG00000067182.7,0,1,0.0,Phase I
ENSG00000111321.11,0,1,0.0,Phase I
ENSG00000139193.3,0,1,0.0,Phase I
ENSG00000139190.16,0,1,0.0,Phase I
ENSG00000111640.15,0,1,0.0,Phase I
ENSG00000111642.15,0,1,0.0,Phase I
ENSG00000089693.10,0,1,0.0,Phase I
ENSG00000089692.9,0,1,0.0,Phase I
ENSG00000010610.10,0,1,0.0,Phase I
ENSG00000111671.9,0,1,0.0,Phase I
ENSG00000111679.17,0,1,0.0,Phase I
ENSG00000215021.8,0,1,0.0,Phase I
ENSG00000111684.11,0,1,0.0,Phase I
ENSG00000182326.15,17,3246,93.05993690851734,Phase III
ENSG00000159403.17,0,1,0.0,Phase I
ENSG00000177575.12,1,2950,84.57126469744767,Phase II
ENSG00000198178.10,5,3079,88.27071981646114,Phase II
ENSG00000059804.16,0,1,0.0,Phase I
ENSG00000171860.4,0,1,0.0,Phase I
ENSG00000111729.14,0,1,0.0,Phase I
ENSG00000205846.3,2,2968,85.08746773731,Phase II
ENSG00000166527.8,0,1,0.0,Phase I
ENSG00000166523.7,0,1,0.0,Phase I
ENSG00000111732.11,4,3014,86.40665328362489,Phase II
ENSG00000139187.10,0,1,0.0,Phase I
ENSG00000111796.3,0,1,0.0,Phase I
ENSG00000069493.15,0,1,0.0,Phase I
ENSG00000184293.7,74,3481,99.79925437338689,Phase IV
ENSG00000150045.12,1,2950,84.57126469744767,Phase II
ENSG00000172322.14,0,1,0.0,Phase I
ENSG00000165682.14,0,1,0.0,Phase I
ENSG00000256660.6,1,2950,84.57126469744767,Phase II
ENSG00000197992.7,5,3079,88.27071981646114,Phase II
ENSG00000172243.17,0,1,0.0,Phase I
ENSG00000173391.9,17,3246,93.05993690851734,Phase III
ENSG00000134539.17,0,1,0.0,Phase I
ENSG00000213809.9,0,1,0.0,Phase I
ENSG00000183542.5,1,2950,84.57126469744767,Phase II
ENSG00000205810.8,0,1,0.0,Phase I
ENSG00000205809.9,6,3102,88.93031258961858,Phase II
ENSG00000134545.13,0,1,0.0,Phase I
ENSG00000060138.13,0,1,0.0,Phase I
ENSG00000212128.2,7,3113,89.2457700028678,Phase II
ENSG00000070018.9,0,1,0.0,Phase I
ENSG00000111269.3,0,1,0.0,Phase I
ENSG00000111276.11,0,1,0.0,Phase I
ENSG00000070019.5,17,3246,93.05993690851734,Phase III
ENSG00000111348.9,0,1,0.0,Phase I
ENSG00000023697.13,0,1,0.0,Phase I
ENSG00000008394.13,0,1,0.0,Phase I
ENSG00000048540.15,4,3014,86.40665328362489,Phase II
ENSG00000111711.10,0,1,0.0,Phase I
ENSG00000118308.15,0,1,0.0,Phase I
ENSG00000133703.11,0,1,0.0,Phase I
ENSG00000123104.12,0,1,0.0,Phase I
ENSG00000087448.11,0,1,0.0,Phase I
ENSG00000174718.12,0,1,0.0,Phase I
ENSG00000057294.14,0,1,0.0,Phase I
ENSG00000173208.4,0,1,0.0,Phase I
ENSG00000188906.16,0,1,0.0,Phase I
ENSG00000205592.14,18,3289,94.29308861485518,Phase IV
ENSG00000139174.12,0,1,0.0,Phase I
ENSG00000198001.13,0,1,0.0,Phase I
ENSG00000177119.16,0,1,0.0,Phase I
ENSG00000189079.16,0,1,0.0,Phase I
ENSG00000079337.16,8,3128,89.67593920275309,Phase III
ENSG00000061273.18,0,1,0.0,Phase I
ENSG00000177981.11,0,1,0.0,Phase I
ENSG00000174233.11,12,3162,90.65098938915972,Phase III
ENSG00000169884.14,18,3289,94.29308861485518,Phase IV
ENSG00000181929.12,0,1,0.0,Phase I
ENSG00000167550.11,27,3369,96.58732434757673,Phase IV
ENSG00000139636.15,0,1,0.0,Phase I
ENSG00000161800.13,0,1,0.0,Phase I
ENSG00000066117.14,0,1,0.0,Phase I
ENSG00000050426.16,0,1,0.0,Phase I
ENSG00000110934.11,0,1,0.0,Phase I
ENSG00000139567.12,32,3408,97.70576426727844,Phase IV
ENSG00000135503.13,0,1,0.0,Phase I
ENSG00000123358.20,7,3113,89.2457700028678,Phase II
ENSG00000167768.4,0,1,0.0,Phase I
ENSG00000139626.16,0,1,0.0,Phase I
ENSG00000135476.11,0,1,0.0,Phase I
ENSG00000094914.13,0,1,0.0,Phase I
ENSG00000197111.15,0,1,0.0,Phase I
ENSG00000139546.10,0,1,0.0,Phase I
ENSG00000139572.4,0,1,0.0,Phase I
ENSG00000161642.17,0,1,0.0,Phase I
ENSG00000161638.11,0,1,0.0,Phase I
ENSG00000123338.13,0,1,0.0,Phase I
ENSG00000123360.12,0,1,0.0,Phase I
ENSG00000135426.16,0,1,0.0,Phase I
ENSG00000135404.11,0,1,0.0,Phase I
ENSG00000135414.9,0,1,0.0,Phase I
ENSG00000123374.11,0,1,0.0,Phase I
ENSG00000111540.16,0,1,0.0,Phase I
ENSG00000170515.14,0,1,0.0,Phase I
ENSG00000229117.9,0,1,0.0,Phase I
ENSG00000139613.12,0,1,0.0,Phase I
ENSG00000181852.17,0,1,0.0,Phase I
ENSG00000110944.9,27,3369,96.58732434757673,Phase IV
ENSG00000170581.14,0,1,0.0,Phase I
ENSG00000166860.3,0,1,0.0,Phase I
ENSG00000166888.12,0,1,0.0,Phase I
ENSG00000182199.11,0,1,0.0,Phase I
ENSG00000123329.18,0,1,0.0,Phase I
ENSG00000175197.12,0,1,0.0,Phase I
ENSG00000175203.15,0,1,0.0,Phase I
ENSG00000155980.12,17,3246,93.05993690851734,Phase III
ENSG00000135446.17,0,1,0.0,Phase I
ENSG00000111012.10,18,3289,94.29308861485518,Phase IV
ENSG00000135655.16,0,1,0.0,Phase I
ENSG00000183735.10,0,1,0.0,Phase I
ENSG00000135677.11,0,1,0.0,Phase I
ENSG00000149948.13,12,3162,90.65098938915972,Phase III
ENSG00000090376.10,0,1,0.0,Phase I
ENSG00000111530.13,0,1,0.0,Phase I
ENSG00000111537.5,18,3289,94.29308861485518,Phase IV
ENSG00000127314.18,0,1,0.0,Phase I
ENSG00000111581.10,0,1,0.0,Phase I
ENSG00000135679.24,0,1,0.0,Phase I
ENSG00000090382.6,0,1,0.0,Phase I
ENSG00000166226.13,0,1,0.0,Phase I
ENSG00000127329.15,39,3428,98.27932320045883,Phase IV
ENSG00000139278.10,0,1,0.0,Phase I
ENSG00000091039.17,0,1,0.0,Phase I
ENSG00000186908.14,0,1,0.0,Phase I
ENSG00000165891.16,0,1,0.0,Phase I
ENSG00000067798.16,58,3469,99.45511901347864,Phase IV
ENSG00000067715.14,18,3289,94.29308861485518,Phase IV
ENSG00000198707.15,0,1,0.0,Phase I
ENSG00000139318.8,0,1,0.0,Phase I
ENSG00000070961.15,0,1,0.0,Phase I
ENSG00000102189.16,0,1,0.0,Phase I
ENSG00000177889.10,0,1,0.0,Phase I
ENSG00000120833.14,0,1,0.0,Phase I
ENSG00000136014.12,0,1,0.0,Phase I
ENSG00000111144.10,0,1,0.0,Phase I
ENSG00000188596.11,14,3203,91.82678520217952,Phase III
ENSG00000166130.15,0,1,0.0,Phase I
ENSG00000120868.13,0,1,0.0,Phase I
ENSG00000075188.9,0,1,0.0,Phase I
ENSG00000017427.16,18,3289,94.29308861485518,Phase IV
ENSG00000136011.15,12,3162,90.65098938915972,Phase III
ENSG00000166598.15,0,1,0.0,Phase I
ENSG00000198431.16,0,1,0.0,Phase I
ENSG00000136026.14,0,1,0.0,Phase I
ENSG00000013503.10,0,1,0.0,Phase I
ENSG00000174600.14,0,1,0.0,Phase I
ENSG00000110876.9,0,1,0.0,Phase I
ENSG00000110880.10,0,1,0.0,Phase I
ENSG00000076555.15,0,1,0.0,Phase I
ENSG00000151148.14,0,1,0.0,Phase I
ENSG00000110921.14,0,1,0.0,Phase I
ENSG00000111199.10,27,3369,96.58732434757673,Phase IV
ENSG00000196510.12,0,1,0.0,Phase I
ENSG00000111229.16,0,1,0.0,Phase I
ENSG00000122986.13,0,1,0.0,Phase I
ENSG00000186298.11,0,1,0.0,Phase I
ENSG00000111252.10,0,1,0.0,Phase I
ENSG00000135148.12,0,1,0.0,Phase I
ENSG00000089009.15,0,1,0.0,Phase I
ENSG00000179295.17,0,1,0.0,Phase I
ENSG00000089127.13,0,1,0.0,Phase I
ENSG00000111331.13,0,1,0.0,Phase I
ENSG00000111335.12,0,1,0.0,Phase I
ENSG00000089060.11,0,1,0.0,Phase I
ENSG00000174989.13,0,1,0.0,Phase I
ENSG00000088992.18,0,1,0.0,Phase I
ENSG00000135108.14,0,1,0.0,Phase I
ENSG00000111725.11,0,1,0.0,Phase I
ENSG00000122966.16,0,1,0.0,Phase I
ENSG00000111737.12,0,1,0.0,Phase I
ENSG00000089157.16,0,1,0.0,Phase I
ENSG00000089159.16,0,1,0.0,Phase I
ENSG00000088986.11,0,1,0.0,Phase I
ENSG00000110917.8,0,1,0.0,Phase I
ENSG00000157837.16,0,1,0.0,Phase I
ENSG00000135114.12,0,1,0.0,Phase I
ENSG00000089041.17,0,1,0.0,Phase I
ENSG00000135124.14,0,1,0.0,Phase I
ENSG00000110931.19,0,1,0.0,Phase I
ENSG00000089053.13,0,1,0.0,Phase I
ENSG00000170633.16,0,1,0.0,Phase I
ENSG00000276045.3,0,1,0.0,Phase I
ENSG00000188735.13,0,1,0.0,Phase I
ENSG00000139725.8,0,1,0.0,Phase I
ENSG00000110801.13,0,1,0.0,Phase I
ENSG00000182782.7,0,1,0.0,Phase I
ENSG00000139722.7,0,1,0.0,Phase I
ENSG00000111361.12,0,1,0.0,Phase I
ENSG00000111358.14,0,1,0.0,Phase I
ENSG00000185344.14,0,1,0.0,Phase I
ENSG00000196498.13,0,1,0.0,Phase I
ENSG00000073060.16,0,1,0.0,Phase I
ENSG00000150991.15,0,1,0.0,Phase I
ENSG00000139370.12,0,1,0.0,Phase I
ENSG00000132341.12,0,1,0.0,Phase I
ENSG00000177169.10,0,1,0.0,Phase I
